unique_id,station_id,update,available_bikes,empty_docks,capacity
536,Station_10,2022-01-25 17:31:00,12,7,20
537,Station_8,2022-01-18 11:27:00,11,9,20
538,Station_8,2022-01-08 21:51:00,9,5,20
539,Station_10,2022-01-11 10:35:00,13,18,20
540,Station_10,2022-01-01 22:19:00,19,9,20
541,Station_5,2022-01-24 07:42:00,16,19,20
542,Station_4,2022-01-07 22:04:00,11,6,20
543,Station_8,2022-01-25 06:32:00,17,10,20
544,Station_6,2022-01-10 03:40:00,5,11,20
545,Station_6,2022-01-11 03:41:00,15,0,20
546,Station_5,2022-01-14 13:58:00,6,1,20
547,Station_8,2022-01-11 19:01:00,11,15,20
548,Station_1,2022-01-20 21:31:00,15,2,20
549,Station_8,2022-01-16 23:45:00,0,10,20
550,Station_4,2022-01-20 23:36:00,14,3,20
551,Station_6,2022-01-30 11:12:00,6,7,20
552,Station_6,2022-01-22 18:10:00,7,2,20
553,Station_4,2022-01-16 00:38:00,18,13,20
554,Station_8,2022-01-13 17:32:00,0,5,20
555,Station_7,2022-01-24 00:14:00,16,9,20
556,Station_1,2022-01-29 03:30:00,0,12,20
557,Station_1,2022-01-21 17:07:00,16,6,20
558,Station_1,2022-01-10 08:01:00,8,12,20
559,Station_6,2022-01-04 06:14:00,11,11,20
560,Station_7,2022-01-29 12:28:00,17,2,20
561,Station_10,2022-01-21 21:13:00,12,4,20
562,Station_8,2022-01-11 22:00:00,1,0,20
563,Station_10,2022-01-04 01:08:00,0,9,20
564,Station_8,2022-01-25 06:26:00,15,7,20
565,Station_6,2022-01-25 20:42:00,13,1,20
566,Station_10,2022-01-13 01:53:00,7,12,20
567,Station_4,2022-01-22 16:22:00,0,4,20
568,Station_1,2022-01-06 09:24:00,18,12,20
569,Station_2,2022-01-14 17:11:00,13,5,20
570,Station_1,2022-01-01 14:38:00,7,15,20
571,Station_7,2022-01-02 03:45:00,11,15,20
572,Station_3,2022-01-14 10:41:00,8,7,20
573,Station_1,2022-01-19 13:56:00,4,1,20
574,Station_8,2022-01-02 20:25:00,9,15,20
575,Station_6,2022-01-22 13:13:00,17,14,20
576,Station_8,2022-01-24 17:42:00,18,5,20
577,Station_7,2022-01-28 17:19:00,14,9,20
578,Station_1,2022-01-04 00:30:00,13,1,20
579,Station_7,2022-01-16 09:59:00,5,4,20
580,Station_4,2022-01-24 09:34:00,1,8,20
581,Station_7,2022-01-17 08:31:00,11,14,20
582,Station_10,2022-01-02 01:52:00,5,15,20
583,Station_3,2022-01-26 17:05:00,1,11,20
584,Station_6,2022-01-16 14:37:00,1,17,20
585,Station_2,2022-01-07 00:25:00,3,13,20
586,Station_10,2022-01-24 16:40:00,8,11,20
587,Station_6,2022-01-23 01:35:00,5,8,20
588,Station_6,2022-01-02 08:23:00,4,14,20
589,Station_8,2022-01-22 19:38:00,5,0,20
590,Station_8,2022-01-10 20:05:00,4,15,20
591,Station_10,2022-01-12 20:38:00,8,7,20
592,Station_3,2022-01-30 16:42:00,16,2,20
593,Station_3,2022-01-29 01:39:00,7,2,20
594,Station_8,2022-01-30 03:28:00,0,15,20
595,Station_10,2022-01-06 22:19:00,10,15,20
596,Station_2,2022-01-28 01:51:00,4,19,20
597,Station_6,2022-01-14 22:56:00,1,4,20
598,Station_7,2022-01-18 11:18:00,3,0,20
599,Station_6,2022-01-27 15:46:00,3,11,20
600,Station_7,2022-01-19 08:04:00,0,16,20
601,Station_9,2022-01-29 13:40:00,2,2,20
602,Station_5,2022-01-07 05:34:00,6,14,20
603,Station_9,2022-01-22 23:35:00,7,13,20
604,Station_1,2022-01-21 14:04:00,7,17,20
605,Station_10,2022-01-14 12:13:00,8,7,20
606,Station_10,2022-01-21 18:42:00,17,14,20
607,Station_1,2022-01-29 12:43:00,1,13,20
608,Station_1,2022-01-08 10:55:00,2,2,20
609,Station_5,2022-01-23 10:49:00,0,9,20
610,Station_2,2022-01-13 05:43:00,1,4,20
611,Station_5,2022-01-19 13:11:00,2,13,20
612,Station_8,2022-01-03 22:14:00,14,18,20
613,Station_8,2022-01-17 15:10:00,16,8,20
614,Station_1,2022-01-29 03:14:00,12,9,20
615,Station_3,2022-01-14 16:15:00,19,15,20
616,Station_3,2022-01-18 11:08:00,13,8,20
617,Station_2,2022-01-26 22:45:00,2,5,20
618,Station_7,2022-01-12 18:55:00,16,8,20
619,Station_8,2022-01-27 11:42:00,17,3,20
620,Station_3,2022-01-14 00:47:00,2,10,20
621,Station_6,2022-01-06 10:49:00,13,14,20
622,Station_2,2022-01-23 07:28:00,8,17,20
623,Station_10,2022-01-24 13:23:00,0,4,20
624,Station_8,2022-01-25 08:14:00,8,10,20
625,Station_5,2022-01-09 22:02:00,2,16,20
626,Station_1,2022-01-02 14:29:00,13,18,20
627,Station_8,2022-01-04 02:45:00,18,12,20
628,Station_10,2022-01-19 03:59:00,6,5,20
629,Station_3,2022-01-12 12:57:00,19,11,20
630,Station_10,2022-01-10 12:18:00,1,6,20
631,Station_6,2022-01-05 13:32:00,4,17,20
632,Station_4,2022-01-26 02:10:00,10,12,20
633,Station_8,2022-01-20 19:15:00,19,4,20
634,Station_10,2022-01-09 08:01:00,0,12,20
635,Station_2,2022-01-01 07:10:00,18,11,20
636,Station_8,2022-01-05 10:44:00,17,8,20
637,Station_1,2022-01-13 04:32:00,3,4,20
638,Station_7,2022-01-25 18:05:00,19,1,20
639,Station_2,2022-01-14 21:24:00,1,11,20
640,Station_5,2022-01-07 23:20:00,7,0,20
641,Station_3,2022-01-07 01:10:00,5,16,20
642,Station_5,2022-01-19 11:37:00,0,6,20
643,Station_8,2022-01-23 09:14:00,14,11,20
644,Station_8,2022-01-07 13:53:00,2,14,20
645,Station_4,2022-01-08 07:02:00,5,4,20
646,Station_8,2022-01-17 12:08:00,10,2,20
647,Station_4,2022-01-11 18:34:00,14,5,20
648,Station_6,2022-01-06 20:59:00,14,13,20
649,Station_10,2022-01-03 18:13:00,6,7,20
650,Station_10,2022-01-17 19:04:00,5,18,20
651,Station_2,2022-01-22 03:25:00,2,6,20
652,Station_4,2022-01-24 04:38:00,2,14,20
653,Station_3,2022-01-02 00:06:00,11,5,20
654,Station_5,2022-01-21 17:51:00,8,19,20
655,Station_9,2022-01-20 03:28:00,11,8,20
656,Station_10,2022-01-24 15:06:00,10,7,20
657,Station_2,2022-01-25 22:16:00,4,15,20
658,Station_5,2022-01-20 10:38:00,2,17,20
659,Station_8,2022-01-15 05:38:00,6,13,20
660,Station_7,2022-01-27 15:53:00,2,2,20
661,Station_10,2022-01-13 01:14:00,11,6,20
662,Station_3,2022-01-19 08:43:00,6,10,20
663,Station_10,2022-01-17 13:15:00,14,10,20
664,Station_3,2022-01-01 06:46:00,8,1,20
665,Station_10,2022-01-01 12:56:00,5,4,20
666,Station_1,2022-01-06 01:44:00,11,10,20
667,Station_4,2022-01-03 17:54:00,13,17,20
668,Station_5,2022-01-01 16:43:00,15,8,20
669,Station_2,2022-01-12 04:18:00,7,11,20
670,Station_9,2022-01-10 03:15:00,6,3,20
671,Station_8,2022-01-01 00:42:00,1,7,20
672,Station_9,2022-01-05 14:48:00,11,13,20
673,Station_9,2022-01-25 18:11:00,10,5,20
674,Station_8,2022-01-02 13:16:00,12,13,20
675,Station_3,2022-01-17 01:42:00,8,9,20
676,Station_4,2022-01-23 03:19:00,14,13,20
677,Station_5,2022-01-09 20:20:00,18,9,20
678,Station_3,2022-01-28 12:33:00,2,9,20
679,Station_5,2022-01-23 15:20:00,2,1,20
680,Station_6,2022-01-17 02:28:00,11,10,20
681,Station_1,2022-01-25 10:12:00,9,9,20
682,Station_8,2022-01-08 17:05:00,14,0,20
683,Station_10,2022-01-09 08:49:00,11,0,20
684,Station_9,2022-01-24 11:09:00,5,4,20
685,Station_2,2022-01-01 17:09:00,15,11,20
686,Station_7,2022-01-17 09:18:00,14,13,20
687,Station_3,2022-01-27 05:26:00,0,2,20
688,Station_2,2022-01-01 01:05:00,4,1,20
689,Station_5,2022-01-16 03:50:00,10,19,20
690,Station_9,2022-01-16 23:58:00,3,16,20
691,Station_9,2022-01-02 20:29:00,14,4,20
692,Station_1,2022-01-18 17:31:00,3,10,20
693,Station_7,2022-01-22 01:58:00,1,16,20
694,Station_10,2022-01-17 15:33:00,14,5,20
695,Station_10,2022-01-29 11:15:00,2,2,20
696,Station_2,2022-01-16 20:10:00,18,11,20
697,Station_1,2022-01-25 00:43:00,8,13,20
698,Station_8,2022-01-05 07:30:00,11,0,20
699,Station_8,2022-01-14 23:43:00,17,11,20
700,Station_9,2022-01-18 09:15:00,13,14,20
701,Station_6,2022-01-15 02:27:00,5,6,20
702,Station_10,2022-01-18 15:54:00,9,10,20
703,Station_10,2022-01-09 22:05:00,4,18,20
704,Station_6,2022-01-11 03:20:00,6,16,20
705,Station_8,2022-01-14 03:57:00,17,5,20
706,Station_4,2022-01-25 07:57:00,7,11,20
707,Station_7,2022-01-13 20:36:00,19,2,20
708,Station_8,2022-01-05 22:54:00,15,4,20
709,Station_3,2022-01-25 17:30:00,1,15,20
710,Station_2,2022-01-29 17:18:00,6,8,20
711,Station_8,2022-01-25 12:22:00,14,6,20
712,Station_5,2022-01-15 18:58:00,6,10,20
713,Station_2,2022-01-30 21:25:00,7,16,20
714,Station_9,2022-01-23 08:19:00,16,17,20
715,Station_6,2022-01-10 19:23:00,19,10,20
716,Station_7,2022-01-06 07:32:00,1,4,20
717,Station_9,2022-01-02 04:30:00,0,18,20
718,Station_6,2022-01-02 06:52:00,17,10,20
719,Station_1,2022-01-28 04:00:00,13,3,20
720,Station_7,2022-01-21 08:28:00,6,16,20
721,Station_3,2022-01-13 11:05:00,4,18,20
722,Station_10,2022-01-23 05:28:00,18,12,20
723,Station_1,2022-01-27 04:00:00,8,10,20
724,Station_8,2022-01-09 15:51:00,11,1,20
725,Station_3,2022-01-16 12:10:00,18,9,20
726,Station_10,2022-01-13 06:04:00,8,11,20
727,Station_10,2022-01-03 22:55:00,12,9,20
728,Station_1,2022-01-21 04:24:00,12,11,20
729,Station_8,2022-01-13 06:05:00,1,6,20
730,Station_1,2022-01-23 14:51:00,0,9,20
731,Station_2,2022-01-17 06:49:00,13,4,20
732,Station_3,2022-01-18 10:46:00,11,8,20
733,Station_4,2022-01-20 03:38:00,15,1,20
734,Station_5,2022-01-08 19:22:00,17,3,20
735,Station_4,2022-01-06 19:28:00,8,8,20
736,Station_8,2022-01-15 03:03:00,5,8,20
737,Station_8,2022-01-15 15:26:00,5,10,20
738,Station_8,2022-01-22 09:04:00,8,6,20
739,Station_5,2022-01-28 09:34:00,10,5,20
740,Station_2,2022-01-16 07:06:00,4,17,20
741,Station_5,2022-01-09 08:09:00,3,16,20
742,Station_2,2022-01-28 18:05:00,13,15,20
743,Station_8,2022-01-17 12:49:00,12,0,20
744,Station_6,2022-01-26 12:42:00,14,13,20
745,Station_8,2022-01-23 16:16:00,14,9,20
746,Station_9,2022-01-29 23:37:00,19,11,20
747,Station_3,2022-01-09 00:31:00,14,6,20
748,Station_7,2022-01-29 20:46:00,11,16,20
749,Station_9,2022-01-14 12:14:00,9,7,20
750,Station_10,2022-01-28 19:10:00,11,4,20
751,Station_6,2022-01-25 23:05:00,15,2,20
752,Station_4,2022-01-08 23:59:00,18,7,20
753,Station_9,2022-01-26 15:13:00,0,9,20
754,Station_6,2022-01-30 00:55:00,1,11,20
755,Station_8,2022-01-18 18:18:00,10,10,20
756,Station_3,2022-01-06 20:20:00,9,8,20
757,Station_8,2022-01-23 19:48:00,3,16,20
758,Station_1,2022-01-25 11:31:00,11,0,20
759,Station_6,2022-01-15 23:57:00,9,11,20
760,Station_2,2022-01-27 21:45:00,15,1,20
761,Station_4,2022-01-23 20:34:00,14,19,20
762,Station_10,2022-01-19 13:34:00,3,15,20
763,Station_6,2022-01-14 07:31:00,3,17,20
764,Station_3,2022-01-14 11:14:00,13,19,20
765,Station_2,2022-01-06 00:08:00,17,2,20
766,Station_5,2022-01-17 01:07:00,19,19,20
767,Station_8,2022-01-24 23:54:00,10,7,20
768,Station_9,2022-01-05 11:50:00,13,4,20
769,Station_10,2022-01-12 06:34:00,18,12,20
770,Station_3,2022-01-01 22:27:00,9,6,20
771,Station_1,2022-01-04 12:48:00,15,11,20
772,Station_2,2022-01-22 18:50:00,14,16,20
773,Station_2,2022-01-23 13:58:00,11,8,20
774,Station_1,2022-01-02 15:41:00,6,14,20
775,Station_10,2022-01-29 21:23:00,12,16,20
776,Station_1,2022-01-05 01:41:00,14,3,20
777,Station_10,2022-01-30 04:53:00,12,15,20
778,Station_1,2022-01-07 21:04:00,18,10,20
779,Station_8,2022-01-14 00:41:00,6,15,20
780,Station_2,2022-01-18 08:37:00,2,12,20
781,Station_2,2022-01-14 05:40:00,17,1,20
782,Station_7,2022-01-18 21:21:00,7,0,20
783,Station_7,2022-01-26 10:11:00,14,15,20
784,Station_5,2022-01-07 23:07:00,10,10,20
785,Station_1,2022-01-18 12:32:00,14,12,20
786,Station_1,2022-01-10 01:20:00,16,9,20
787,Station_5,2022-01-21 04:53:00,18,15,20
788,Station_4,2022-01-09 20:05:00,4,0,20
789,Station_5,2022-01-06 16:17:00,19,19,20
790,Station_4,2022-01-14 10:43:00,0,17,20
791,Station_4,2022-01-22 16:57:00,19,19,20
792,Station_6,2022-01-19 12:33:00,6,8,20
793,Station_10,2022-01-13 19:46:00,4,15,20
794,Station_10,2022-01-25 10:17:00,16,8,20
795,Station_2,2022-01-11 07:33:00,17,14,20
796,Station_4,2022-01-04 13:33:00,7,5,20
797,Station_6,2022-01-03 18:53:00,14,14,20
798,Station_5,2022-01-30 10:37:00,6,2,20
799,Station_3,2022-01-05 13:56:00,13,9,20
800,Station_5,2022-01-30 02:42:00,12,17,20
801,Station_9,2022-01-05 22:00:00,19,14,20
802,Station_8,2022-01-10 08:20:00,4,17,20
803,Station_1,2022-01-27 06:55:00,8,16,20
804,Station_8,2022-01-16 06:35:00,5,12,20
805,Station_7,2022-01-23 20:23:00,14,19,20
806,Station_3,2022-01-28 16:09:00,7,4,20
807,Station_5,2022-01-15 20:05:00,19,0,20
808,Station_5,2022-01-19 06:39:00,15,3,20
809,Station_1,2022-01-29 02:24:00,10,3,20
810,Station_3,2022-01-25 06:16:00,1,1,20
811,Station_7,2022-01-18 18:23:00,11,0,20
812,Station_4,2022-01-08 19:15:00,10,15,20
813,Station_4,2022-01-18 02:42:00,8,19,20
814,Station_8,2022-01-30 16:17:00,18,1,20
815,Station_6,2022-01-10 20:45:00,13,7,20
816,Station_2,2022-01-23 21:34:00,6,18,20
817,Station_8,2022-01-17 15:13:00,4,2,20
818,Station_10,2022-01-25 22:45:00,5,18,20
819,Station_1,2022-01-03 02:45:00,14,17,20
820,Station_4,2022-01-12 21:27:00,19,1,20
821,Station_3,2022-01-09 21:55:00,19,2,20
822,Station_5,2022-01-20 23:17:00,3,7,20
823,Station_2,2022-01-17 10:29:00,18,3,20
824,Station_3,2022-01-23 16:58:00,0,8,20
825,Station_7,2022-01-06 14:17:00,7,9,20
826,Station_7,2022-01-17 17:09:00,2,0,20
827,Station_9,2022-01-17 19:18:00,17,11,20
828,Station_10,2022-01-22 01:02:00,4,7,20
829,Station_6,2022-01-27 08:04:00,12,1,20
830,Station_1,2022-01-09 18:08:00,19,14,20
831,Station_6,2022-01-07 02:52:00,3,14,20
832,Station_6,2022-01-10 12:52:00,3,16,20
833,Station_10,2022-01-28 19:44:00,16,9,20
834,Station_10,2022-01-22 23:40:00,4,10,20
835,Station_5,2022-01-06 02:59:00,1,7,20
836,Station_9,2022-01-06 09:15:00,8,17,20
837,Station_5,2022-01-28 12:58:00,18,12,20
838,Station_8,2022-01-18 10:06:00,15,14,20
839,Station_2,2022-01-27 22:23:00,4,17,20
840,Station_1,2022-01-02 15:05:00,11,18,20
841,Station_7,2022-01-26 01:14:00,6,10,20
842,Station_5,2022-01-03 15:42:00,18,16,20
843,Station_5,2022-01-18 07:43:00,15,1,20
844,Station_2,2022-01-06 03:41:00,15,14,20
845,Station_10,2022-01-07 14:50:00,11,5,20
846,Station_10,2022-01-23 04:15:00,9,13,20
847,Station_7,2022-01-02 21:56:00,0,14,20
848,Station_9,2022-01-10 08:51:00,17,7,20
849,Station_10,2022-01-30 04:10:00,16,8,20
850,Station_5,2022-01-14 19:20:00,15,14,20
851,Station_8,2022-01-20 01:30:00,2,17,20
852,Station_10,2022-01-08 02:00:00,5,15,20
853,Station_9,2022-01-26 15:38:00,14,16,20
854,Station_10,2022-01-17 19:30:00,5,13,20
855,Station_7,2022-01-15 17:30:00,12,1,20
856,Station_3,2022-01-01 21:52:00,18,14,20
857,Station_3,2022-01-30 08:14:00,4,19,20
858,Station_8,2022-01-21 04:59:00,2,19,20
859,Station_3,2022-01-16 01:56:00,2,2,20
860,Station_6,2022-01-05 14:59:00,5,18,20
861,Station_10,2022-01-27 17:15:00,17,0,20
862,Station_10,2022-01-19 19:18:00,18,8,20
863,Station_3,2022-01-28 02:55:00,13,12,20
864,Station_3,2022-01-25 07:02:00,7,10,20
865,Station_8,2022-01-09 03:09:00,1,19,20
866,Station_3,2022-01-27 12:28:00,11,5,20
867,Station_8,2022-01-25 04:07:00,19,17,20
868,Station_6,2022-01-06 16:54:00,18,4,20
869,Station_7,2022-01-14 16:27:00,3,2,20
870,Station_6,2022-01-22 17:41:00,11,18,20
871,Station_10,2022-01-01 13:14:00,11,3,20
872,Station_1,2022-01-04 15:55:00,16,12,20
873,Station_2,2022-01-08 22:33:00,16,11,20
874,Station_3,2022-01-05 14:37:00,3,8,20
875,Station_9,2022-01-12 19:11:00,6,7,20
876,Station_5,2022-01-17 11:38:00,18,13,20
877,Station_7,2022-01-17 02:35:00,3,10,20
878,Station_6,2022-01-02 16:10:00,5,0,20
879,Station_8,2022-01-15 13:38:00,5,12,20
880,Station_6,2022-01-29 02:11:00,3,19,20
881,Station_7,2022-01-14 15:13:00,14,8,20
882,Station_5,2022-01-04 11:47:00,5,17,20
883,Station_8,2022-01-29 06:02:00,0,7,20
884,Station_8,2022-01-15 05:26:00,3,3,20
885,Station_5,2022-01-17 09:23:00,5,10,20
886,Station_9,2022-01-24 03:34:00,4,18,20
887,Station_3,2022-01-04 05:51:00,3,0,20
888,Station_4,2022-01-13 15:02:00,9,7,20
889,Station_10,2022-01-15 18:47:00,2,8,20
890,Station_10,2022-01-10 22:29:00,18,8,20
891,Station_9,2022-01-16 07:47:00,0,5,20
892,Station_2,2022-01-07 20:58:00,15,5,20
893,Station_3,2022-01-03 07:01:00,19,4,20
894,Station_10,2022-01-27 05:18:00,12,12,20
895,Station_6,2022-01-04 13:20:00,5,7,20
896,Station_1,2022-01-22 17:27:00,12,2,20
897,Station_7,2022-01-27 07:06:00,4,11,20
898,Station_8,2022-01-20 08:34:00,18,19,20
899,Station_7,2022-01-11 08:32:00,15,13,20
900,Station_6,2022-01-03 11:36:00,4,7,20
901,Station_7,2022-01-17 10:43:00,0,14,20
902,Station_8,2022-01-11 09:26:00,14,1,20
903,Station_6,2022-01-16 17:15:00,1,3,20
904,Station_9,2022-01-26 06:13:00,18,1,20
905,Station_5,2022-01-26 16:46:00,16,7,20
906,Station_6,2022-01-28 03:15:00,9,1,20
907,Station_9,2022-01-21 03:20:00,19,2,20
908,Station_3,2022-01-11 21:15:00,3,13,20
909,Station_10,2022-01-11 21:57:00,5,12,20
910,Station_6,2022-01-04 06:40:00,10,11,20
911,Station_1,2022-01-03 07:00:00,1,10,20
912,Station_5,2022-01-17 23:10:00,15,9,20
913,Station_4,2022-01-23 10:39:00,10,12,20
914,Station_4,2022-01-13 11:44:00,9,6,20
915,Station_5,2022-01-13 02:33:00,16,5,20
916,Station_10,2022-01-16 17:10:00,10,19,20
917,Station_10,2022-01-20 00:57:00,2,0,20
918,Station_6,2022-01-20 22:36:00,10,3,20
919,Station_3,2022-01-26 20:47:00,14,0,20
920,Station_10,2022-01-27 08:48:00,2,14,20
921,Station_1,2022-01-15 06:22:00,13,13,20
922,Station_10,2022-01-10 07:39:00,2,0,20
923,Station_8,2022-01-18 15:41:00,16,11,20
924,Station_7,2022-01-07 16:39:00,4,16,20
925,Station_3,2022-01-27 23:35:00,7,18,20
926,Station_9,2022-01-08 06:36:00,3,16,20
927,Station_4,2022-01-28 05:44:00,16,7,20
928,Station_2,2022-01-16 15:14:00,14,9,20
929,Station_4,2022-01-10 21:55:00,2,17,20
930,Station_1,2022-01-02 11:56:00,3,0,20
931,Station_5,2022-01-04 04:48:00,2,10,20
932,Station_7,2022-01-10 00:10:00,9,15,20
933,Station_5,2022-01-27 15:21:00,9,16,20
934,Station_2,2022-01-08 07:28:00,14,10,20
935,Station_6,2022-01-02 17:02:00,3,12,20
936,Station_1,2022-01-21 07:00:00,16,1,20
937,Station_9,2022-01-01 19:55:00,8,1,20
938,Station_4,2022-01-04 20:14:00,11,5,20
939,Station_6,2022-01-22 00:56:00,2,6,20
940,Station_5,2022-01-16 02:57:00,3,19,20
941,Station_10,2022-01-08 10:38:00,14,5,20
942,Station_8,2022-01-02 15:17:00,5,19,20
943,Station_7,2022-01-09 02:32:00,9,6,20
944,Station_9,2022-01-19 04:33:00,4,5,20
945,Station_3,2022-01-19 18:22:00,7,2,20
946,Station_5,2022-01-21 17:57:00,11,11,20
947,Station_3,2022-01-02 10:53:00,19,4,20
948,Station_8,2022-01-18 14:13:00,11,19,20
949,Station_2,2022-01-17 07:15:00,9,14,20
950,Station_3,2022-01-11 12:39:00,3,5,20
951,Station_6,2022-01-05 17:49:00,10,13,20
952,Station_6,2022-01-23 02:25:00,0,1,20
953,Station_3,2022-01-07 04:42:00,12,17,20
954,Station_3,2022-01-27 17:13:00,3,13,20
955,Station_7,2022-01-11 07:17:00,14,16,20
956,Station_7,2022-01-03 14:40:00,17,15,20
957,Station_1,2022-01-12 20:13:00,13,17,20
958,Station_1,2022-01-08 17:34:00,19,8,20
959,Station_7,2022-01-24 10:23:00,6,6,20
960,Station_8,2022-01-16 21:23:00,15,6,20
961,Station_2,2022-01-16 14:34:00,13,4,20
962,Station_5,2022-01-15 16:22:00,1,19,20
963,Station_4,2022-01-25 18:20:00,8,14,20
964,Station_5,2022-01-04 15:59:00,5,6,20
965,Station_2,2022-01-22 09:22:00,8,11,20
966,Station_8,2022-01-16 10:22:00,10,2,20
967,Station_5,2022-01-08 23:51:00,11,18,20
968,Station_2,2022-01-28 15:57:00,13,17,20
969,Station_2,2022-01-09 13:25:00,12,16,20
970,Station_6,2022-01-23 15:46:00,2,8,20
971,Station_10,2022-01-21 04:27:00,3,5,20
972,Station_5,2022-01-14 20:53:00,13,17,20
973,Station_10,2022-01-29 16:18:00,9,9,20
974,Station_4,2022-01-28 09:05:00,19,19,20
975,Station_3,2022-01-13 00:02:00,14,11,20
976,Station_9,2022-01-21 22:43:00,16,6,20
977,Station_2,2022-01-16 13:10:00,4,7,20
978,Station_1,2022-01-13 21:21:00,1,5,20
979,Station_2,2022-01-09 23:18:00,14,19,20
980,Station_4,2022-01-13 05:15:00,8,10,20
981,Station_3,2022-01-13 00:31:00,12,17,20
982,Station_2,2022-01-17 02:53:00,19,10,20
983,Station_6,2022-01-29 21:04:00,17,13,20
984,Station_8,2022-01-29 18:16:00,11,6,20
985,Station_7,2022-01-23 21:13:00,14,12,20
986,Station_2,2022-01-05 10:41:00,16,14,20
987,Station_6,2022-01-20 08:41:00,19,1,20
988,Station_2,2022-01-18 02:34:00,4,17,20
989,Station_9,2022-01-08 09:47:00,7,17,20
990,Station_4,2022-01-09 16:21:00,11,5,20
991,Station_7,2022-01-23 15:25:00,0,5,20
992,Station_10,2022-01-13 06:25:00,8,10,20
993,Station_6,2022-01-24 08:50:00,12,2,20
994,Station_9,2022-01-28 19:26:00,1,8,20
995,Station_1,2022-01-05 14:59:00,10,10,20
996,Station_5,2022-01-06 22:42:00,6,16,20
997,Station_7,2022-01-13 11:09:00,2,11,20
998,Station_5,2022-01-17 02:58:00,8,14,20
999,Station_9,2022-01-07 16:14:00,4,15,20
1000,Station_7,2022-01-19 22:54:00,15,13,20
1001,Station_3,2022-01-24 05:11:00,12,12,20
1002,Station_6,2022-01-27 01:24:00,13,0,20
1003,Station_2,2022-01-20 16:20:00,2,0,20
1004,Station_2,2022-01-22 08:05:00,0,15,20
1005,Station_4,2022-01-29 07:46:00,16,0,20
1006,Station_8,2022-01-27 11:37:00,2,10,20
1007,Station_5,2022-01-22 04:10:00,13,1,20
1008,Station_8,2022-01-28 10:37:00,13,5,20
1009,Station_10,2022-01-13 15:40:00,7,7,20
1010,Station_9,2022-01-22 05:56:00,6,14,20
1011,Station_4,2022-01-22 19:00:00,12,19,20
1012,Station_2,2022-01-12 07:54:00,4,4,20
1013,Station_1,2022-01-29 16:41:00,9,1,20
1014,Station_4,2022-01-04 14:35:00,5,5,20
1015,Station_5,2022-01-16 20:33:00,7,14,20
1016,Station_1,2022-01-05 13:48:00,2,0,20
1017,Station_4,2022-01-08 11:44:00,2,9,20
1018,Station_10,2022-01-08 10:23:00,17,0,20
1019,Station_3,2022-01-20 23:05:00,5,7,20
1020,Station_4,2022-01-26 18:23:00,18,7,20
1021,Station_8,2022-01-21 09:27:00,6,17,20
1022,Station_1,2022-01-06 09:10:00,3,19,20
1023,Station_9,2022-01-23 10:00:00,13,9,20
1024,Station_1,2022-01-29 08:54:00,11,9,20
1025,Station_4,2022-01-06 07:05:00,2,6,20
1026,Station_2,2022-01-19 14:54:00,16,18,20
1027,Station_2,2022-01-05 10:46:00,15,13,20
1028,Station_9,2022-01-24 05:18:00,8,10,20
1029,Station_1,2022-01-11 16:32:00,18,18,20
1030,Station_8,2022-01-05 11:45:00,10,7,20
1031,Station_10,2022-01-27 16:51:00,2,18,20
1032,Station_8,2022-01-01 11:46:00,8,7,20
1033,Station_2,2022-01-07 11:41:00,5,17,20
1034,Station_2,2022-01-28 13:15:00,8,19,20
1035,Station_6,2022-01-21 14:37:00,8,4,20
1036,Station_7,2022-01-21 15:51:00,10,19,20
1037,Station_1,2022-01-23 09:53:00,5,1,20
1038,Station_3,2022-01-07 10:33:00,11,4,20
1039,Station_8,2022-01-22 02:04:00,8,1,20
1040,Station_9,2022-01-15 06:19:00,16,15,20
1041,Station_5,2022-01-27 10:57:00,9,5,20
1042,Station_7,2022-01-15 22:24:00,0,13,20
1043,Station_3,2022-01-03 20:21:00,19,6,20
1044,Station_2,2022-01-30 09:55:00,8,7,20
1045,Station_8,2022-01-12 00:13:00,6,12,20
1046,Station_6,2022-01-07 21:43:00,13,7,20
1047,Station_5,2022-01-20 02:25:00,9,7,20
1048,Station_2,2022-01-06 05:02:00,16,3,20
1049,Station_9,2022-01-12 05:10:00,19,3,20
1050,Station_1,2022-01-14 09:11:00,13,5,20
1051,Station_7,2022-01-22 09:07:00,8,10,20
1052,Station_2,2022-01-18 11:16:00,14,0,20
1053,Station_9,2022-01-04 03:56:00,8,7,20
1054,Station_2,2022-01-20 05:39:00,17,16,20
1055,Station_8,2022-01-22 06:27:00,10,5,20
1056,Station_2,2022-01-09 02:10:00,15,12,20
1057,Station_7,2022-01-22 19:51:00,12,5,20
1058,Station_4,2022-01-22 18:29:00,2,18,20
1059,Station_9,2022-01-21 10:28:00,14,12,20
1060,Station_1,2022-01-09 02:38:00,7,1,20
1061,Station_4,2022-01-30 23:10:00,5,1,20
1062,Station_8,2022-01-01 23:38:00,19,13,20
1063,Station_6,2022-01-11 02:24:00,5,12,20
1064,Station_4,2022-01-06 07:10:00,18,9,20
1065,Station_7,2022-01-20 19:31:00,2,18,20
1066,Station_10,2022-01-15 17:48:00,5,10,20
1067,Station_10,2022-01-03 22:38:00,12,4,20
